jurisdiction,issuing_body,source_collection,document_title,document_type,file_format,page_count,source_url,retrieval_date,sha256,notes,license_tier,license_name,license_url,attribution_required,confidence_level,caveats,needs_legal_review,applies_per_doc_review
INT-FATF,Financial Action Task Force (FATF),FATF,Updated-2017-FATF-2013-Guidance,FATF Guidance,PDF,120,,2026-05-24,89fd6bdc12009e50f84bd73fe53bf8bd81e80ff4695a7842a31bda48cf1b6e0f,title:filename; type:header,Tier 3,Copyright FATF/OECD — All Rights Reserved (limited personal use only),https://www.fatf-gafi.org/termsconditions/,yes_general,clear,"Commercial reuse, distribution, or compensation-based use explicitly prohibited without prior written permission from the FATF Secretariat; Only personal/local copies permitted, or copies made to inform authorised/potential users about FATF; No reproduction or translation of publications without prior written permission; Modification of material not permitted without permission; Bulk redistribution in an academic dataset (especially one that may be reused commercially) is NOT permitted without written permission from FATF Secretariat in Paris; FATF is hosted by OECD; OECD-style 'All Rights Reserved' applies rather than an open licence",TRUE,FALSE
INT-FATF,Financial Action Task Force (FATF),FATF,Updated-Guidance-VA-VASP.pdf.coredownload.inline,FATF Recommendations,PDF,111,,2026-05-24,85240528438654b9adb9d0272675afdd3d4b16962ba0298a7569a4097197371c,title:filename; type:header,Tier 3,Copyright FATF/OECD — All Rights Reserved (limited personal use only),https://www.fatf-gafi.org/termsconditions/,yes_general,clear,"Commercial reuse, distribution, or compensation-based use explicitly prohibited without prior written permission from the FATF Secretariat; Only personal/local copies permitted, or copies made to inform authorised/potential users about FATF; No reproduction or translation of publications without prior written permission; Modification of material not permitted without permission; Bulk redistribution in an academic dataset (especially one that may be reused commercially) is NOT permitted without written permission from FATF Secretariat in Paris; FATF is hosted by OECD; OECD-style 'All Rights Reserved' applies rather than an open licence",TRUE,FALSE
INT-FATF,Financial Action Task Force (FATF),FATF,Updated-Guidance-VA-VASP,FATF Recommendations,PDF,111,,2026-05-24,85240528438654b9adb9d0272675afdd3d4b16962ba0298a7569a4097197371c,title:filename; type:header,Tier 3,Copyright FATF/OECD — All Rights Reserved (limited personal use only),https://www.fatf-gafi.org/termsconditions/,yes_general,clear,"Commercial reuse, distribution, or compensation-based use explicitly prohibited without prior written permission from the FATF Secretariat; Only personal/local copies permitted, or copies made to inform authorised/potential users about FATF; No reproduction or translation of publications without prior written permission; Modification of material not permitted without permission; Bulk redistribution in an academic dataset (especially one that may be reused commercially) is NOT permitted without written permission from FATF Secretariat in Paris; FATF is hosted by OECD; OECD-style 'All Rights Reserved' applies rather than an open licence",TRUE,FALSE
INT-FATF,Financial Action Task Force (FATF),FATF,Virtual-Assets-Red-Flag-Indicators,FATF Recommendations,PDF,24,,2026-05-24,d758cb6128239f3628a0aff5e1cc1bbdecd38973338f6c7784a8100dc59841b3,title:filename; type:header,Tier 3,Copyright FATF/OECD — All Rights Reserved (limited personal use only),https://www.fatf-gafi.org/termsconditions/,yes_general,clear,"Commercial reuse, distribution, or compensation-based use explicitly prohibited without prior written permission from the FATF Secretariat; Only personal/local copies permitted, or copies made to inform authorised/potential users about FATF; No reproduction or translation of publications without prior written permission; Modification of material not permitted without permission; Bulk redistribution in an academic dataset (especially one that may be reused commercially) is NOT permitted without written permission from FATF Secretariat in Paris; FATF is hosted by OECD; OECD-style 'All Rights Reserved' applies rather than an open licence",TRUE,FALSE
INT-IOSCO,International Organization of Securities Commissions (IOSCO),IOSCO,IOSCOPD561,IOSCO report,PDF,13,,2026-05-24,5537761a64d5f8511fe058a4b52f67a6985cabdd651fcaf7049ebc20f2ad7287,title:filename; type:body-default,Tier 2,IOSCO Terms and Conditions of Use (non-commercial redistribution with attribution; commercial use requires written permission),https://www.iosco.org/v2/about/?subsection=terms-and-conditions,yes_general,clear,Non-commercial use only without written permission; Attribution to IOSCO as the source required; Commercial redistribution requires written permission from IOSCO (info@iosco.org / press@iosco.org); IOSCO acronym and logo are IP-protected and excluded; Translations must state they are not official IOSCO translations,TRUE,FALSE
INT-IOSCO,International Organization of Securities Commissions (IOSCO),IOSCO,IOSCOPD562,IOSCO report,PDF,269,,2026-05-24,f173909614befd49be2fa22287fc912a58c22aae4407f3c8b0415ac9388123f3,title:filename; type:body-default,Tier 2,IOSCO Terms and Conditions of Use (non-commercial redistribution with attribution; commercial use requires written permission),https://www.iosco.org/v2/about/?subsection=terms-and-conditions,yes_general,clear,Non-commercial use only without written permission; Attribution to IOSCO as the source required; Commercial redistribution requires written permission from IOSCO (info@iosco.org / press@iosco.org); IOSCO acronym and logo are IP-protected and excluded; Translations must state they are not official IOSCO translations,TRUE,FALSE
Singapore,Inland Revenue Authority of Singapore (IRAS),IRAS,GST Digital Payment Tokens,e-Tax Guide,PDF,23,,2026-05-24,abc2247bc6415d1dd1a859fa348c4a3bdc0f73470a32ed5c5d29be3741ea343f,title:filename; type:header,Tier 3,All Rights Reserved — IRAS Copyright (prior written permission required),https://www.iras.gov.sg/terms-of-use-browser-compatibility,yes_general,clear,"Reproduction, republication, uploading, posting, transmission or distribution of website contents requires prior written permission from IRAS; Users must apply in writing stating contents, intent, manner, time frame of use, and identity; IRAS reserves the right to refuse without reason; Modification of contents or use for other purposes violates IRAS copyright and IP rights; Graphics and images are separately copyright-protected and may not be reproduced without written permission; A separate Singapore Open Data Licence applies only to designated datasets (e.g. via data.gov.sg), NOT to general website content such as e-Tax Guides, notices, circulars, or guidance pages; Redistribution as part of an academic dataset (EMNLP corpus) would require explicit written permission from IRAS",TRUE,TRUE
Singapore,Inland Revenue Authority of Singapore (IRAS),IRAS,Income Tax Treatment of Digital Tokens,e-Tax Guide,PDF,19,,2026-05-24,7c5602f8b898a7ab761ff4731b072800a1314048fc16303cbd4a8b5376d8fc0c,title:filename; type:header,Tier 3,All Rights Reserved — IRAS Copyright (prior written permission required),https://www.iras.gov.sg/terms-of-use-browser-compatibility,yes_general,clear,"Reproduction, republication, uploading, posting, transmission or distribution of website contents requires prior written permission from IRAS; Users must apply in writing stating contents, intent, manner, time frame of use, and identity; IRAS reserves the right to refuse without reason; Modification of contents or use for other purposes violates IRAS copyright and IP rights; Graphics and images are separately copyright-protected and may not be reproduced without written permission; A separate Singapore Open Data Licence applies only to designated datasets (e.g. via data.gov.sg), NOT to general website content such as e-Tax Guides, notices, circulars, or guidance pages; Redistribution as part of an academic dataset (EMNLP corpus) would require explicit written permission from IRAS",TRUE,TRUE
Singapore,Monetary Authority of Singapore (MAS),MAS-Consultations,2022 CP DPT Services,Consultation Paper,PDF,34,,2026-05-24,321e082bdbe732d3dd375078489612ea8d909c8972f19fbd5bdee55340696bac,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Consultations,2022 CP Stablecoin Regulatory Approach,Consultation Paper,PDF,21,,2026-05-24,33d059aa86716ddd2d4aa6f28c1384c906413c81c8c87fe9ab7f432a57f49db2,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Consultations,2023 Annex Stablecoin Submissions,Consultation Response,PDF,122,,2026-05-24,7c04f2a0bd85290afad3337979c446d7aaef000eb3612501ca3f769d25de5689,title:filename; type:header,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Consultations,2023 Response DPT CP Part2,Consultation Response,PDF,24,,2026-05-24,474e6158f66213892850999e4349bb14c6dcbd9d1aa45c61b2834075f908a90d,title:filename; type:header,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Consultations,2023 Response PS Regulations Amendments,Consultation Response,PDF,40,,2026-05-24,14cb9eb911d1532233ff10ef0e0c3f3dabae48a2e501d0d5f01021f38632d847,title:filename; type:header,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Consultations,2023 Response Stablecoin Consultation,Consultation Response,PDF,20,,2026-05-24,58f45cd2ef3de201495e0f1f0f98b7e11ec5dfe4198ef8f9eed88a6c6d931d08,title:filename; type:header,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Consultations,2025 CP Prudential Treatment Cryptoassets,Consultation Paper,PDF,232,,2026-05-24,3d9b3d4849297e912775377dc53bdecd25c3540fcc41fb64c9d825420085ad6e,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Consultations,2025 Response to DTSP CP,Consultation Response,PDF,94,,2026-05-24,20d526d712753652384fb53c8a82850207f9962d8555dd4474389bdbf06b9b48,title:filename; type:header,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,FAQs Notice TRM 2023-05,FAQ,PDF,7,,2026-05-24,ead876dbe73309195fd8c7336db8dee30974e51576da6bdf9740aa8027bde997,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Guidelines Licensing DTSP FSMA 2022,Guidelines,PDF,21,,2026-05-24,cc1be49e9cf8c821dbf07e345c961c8eca873372c38f6602d06e43fc93771460,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Guidelines to MAS Notice 1014 2025,Guidelines,PDF,69,,2026-05-24,7e0886f59d1e36f5313d8c3b157c6f662b191278fe3a82dbc3bced42453477f4,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Guidelines to MAS Notice 626 2025,Guidelines,PDF,70,,2026-05-24,4abaa9f2b322c6885eaef372821f215bea5d374556f6d8903a815f68174c361a,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Guidelines to MAS Notice 824 2025,Guidelines,PDF,67,,2026-05-24,0c7392b3f84f586bf4fc465c580d66b021d855800e414f908238cbb45920966e,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Guidelines to MAS Notice PSN02 2025-07,Guidelines,PDF,80,,2026-05-24,d6f4be6b9d136778f2eefe56bc9a79b23098e87a1407ea62e4b364ba16e9105a,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Guidelines to MAS Notice SFA04-N02 2025,Guidelines,PDF,63,,2026-05-24,6d8a84a9f3d6e9e4e3695bae9c8a420af80690190e584f35359f9449fa8a7a88,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Guidelines to PSN02 2024-04-02,Guidelines,PDF,77,,2026-05-24,b49627bb889ef1d9ee5511222eeba27f5d4540f5935b122e6618e38b1f6dd151,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,IAC FAQs,FAQ,PDF,20,,2026-05-24,e500191c26ea1bda4829b6c6686b4a3fa52aa2347671e854c982763acbb70a0d,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Individual Accountability and Conduct Guidelines,Guidelines,PDF,23,,2026-05-24,7fc597cd61cf89277b4755214da517290b9ee381f394c7fbf7d05bc6e95a53cc,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Outsourcing Guidelines 2018,Guidelines,PDF,33,,2026-05-24,a82833dc0f7ca903ce2ae9f9fde6ecf53a1a978b74568d95cc689e692696207a,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,PS-G01 Licensing Payment Service Providers 2025-10,Guidelines,PDF,43,,2026-05-24,d1c75fa1201b3324a233e5011d50460bad0e1f287d9b6643192c26d963979731,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,PS-G02 Provision of DPT Services to Public,Guidelines,PDF,4,,2026-05-24,221f950c6086fcd8cc9a9fb4bb9b0b46c0e2345d178cf153f86fc84db5da9af8,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,PS-G03 Consumer Protection DPT,Guidelines,PDF,20,,2026-05-24,488928e91bae4c1ac63ac32fb6de0d21f0f5528942470158b231677af6ab49ba,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Strengthening AMLCFT Controls DPT SPs,Guidelines,PDF,14,,2026-05-24,018117ef1e7576300f1d4e9a421de432f9be6e14ff8f2036549a4874da30e9fa,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Guidelines,Technology Risk Management Guidelines 2021,Guidelines,PDF,57,,2026-05-24,2b8959e883bd66cb17286bdfc3e04fc181a6cd0ad786c99d4998c2d6c3e0efcb,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Notices,MAS Notice 1014 MerchantBanks 2025-06-30,Notice,PDF,46,,2026-05-24,c8bd52de7a08b93573dc9efef63aa1e11992c757fdeb7ae39b3aa017050472dc,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Notices,MAS Notice 314 LifeInsurers 2021-06-28,Notice,PDF,29,,2026-05-24,3d521e61e49aaf4658a41b782a80e15258bca4ce88f326446884933f83da8a76,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Notices,MAS Notice 314 LifeInsurers 2025-06-30,Notice,PDF,32,,2026-05-24,c76f9b1ad634379289ec470f1477f126131a50b5928c981b0a6ec5a95ad5375c,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Notices,MAS Notice 626 Banks 2025-06-30,Notice,PDF,44,,2026-05-24,39886a6842407c92b556bdf9822ccc3e605ff5f9ff7d5d115e55346a193df572,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
Singapore,Monetary Authority of Singapore (MAS),MAS-Notices,MAS Notice 824 FinanceCompanies 2025-06-30,Notice,PDF,47,,2026-05-24,61149885d6ded88910ec13ac1ec94bbe590a2875216053d5db268240c26aa8a8,title:filename; type:filename,Tier 3,All Rights Reserved — MAS Terms of Use (prior written permission required),https://www.mas.gov.sg/terms-of-use,yes_general,clear,Redistribution explicitly prohibited without prior written permission from MAS; Only personal non-commercial single-copy download permitted; Commercial use prohibited without written permission; Modification of contents prohibited; Graphics/images may have separate third-party copyright owners; Singapore Open Data Licence does NOT cover the MAS publications site (mas.gov.sg) — only applies to data on data.gov.sg if MAS chose to publish there; Bulk redistribution for dataset release would require explicit MAS written permission,TRUE,FALSE
